"Kath. Augustinerkirche, Augustinerstraße 34 , 40",Mainz,49.99693,8.27497,"ehem. kath. Augustinerkloster, heute Priesterseminar und Seminarkirche; barocker Saalbau mit gestrecktem Chor, Dachreiter, hochaufragende dreiteilige Schaufassade, 1768- 72, bauzeitliche Ausstattung; Klostergebäude, zwei- bzw. dreigeschossiges Quadrum mit überbautem Kreuzgang sowie dreigeschossige Dreiflügelanlage, 1737-53, prächtiges Rokoko-Portal (Augustinerstraße), bez. 1753, Nikolaus Binterim zugeschrieben"
"Kath. ehem. Armklarakirche, Adolf-Kolping-Straße 8 /10",Mainz,50.00187,8.26836,"heute Kapelle des Kolpinghauses; kleiner, im Kern gotischer Saalbau, hoch-/spätgotischer Chor mit hochgotischer Deckenmalerei, Kapitelskapelle, kurz nach 1330; Ausstattung; Klostergebäude zerstört, Neubauten tlw. auf altem Grundriss, 1952/53 bzw. 1965; an der Klarastraße barockes Klosterportal, 1724-27"
"Kath. Heilig-Kreuz-Kirche, Schlesische Straße 23",Mainz,49.988342,8.258523,"Zentralbau, Stahlbeton-Konstruktion mit kupfergedeckter Flachkuppel auf drei abgestuften Glasringen, trapezförmiger Vorplatz, 1953/54, Arch. Richard Jörg und Bernhard Schmitz"
"Kath. Karmeliterkirche, Karmeliterplatz 5",Mainz,49.992862,8.247253,"dreischiffige gotische Basilika mit Dachreiter, um 1326-Mitte 14. Jh.; Ausstattung; Klostergebäude 1700-13, Fassade des Südflügels mit prächtigem Barockportal, um 1710, Nischenfigur hl. Josef; in Schulneubau einbezogener Kreuzgang; neues Klostergebäude (Karmeliterstraße 3), Mansardwalmdachbau, 1950/51"
"Kath. Marienkirche, ehem. Kapuzinerkirche, Himmelgasse 18",Mainz,49.99758,8.27607,"ehem. Kapuzinerkloster, Klosteranlage, 1900- 03, Arch. Clemens Rühl; Klosterkirche St. Franziskus (heute kath. Marienkirche), dreischiffige neuromanische Basilika, sandsteingegliederter Klinkerbau, 1900/01; Ausstattung; Klostergebäude, zwei- bzw. dreigeschossiger Klinkerbau, 1902/03"
"Kath. Pfarrkirche St. Ignaz, Kapuzinerstraße 40",Mainz,49.995762,8.277144,"kreuzförmiger barocker Saalbau mit dreigeschossiger Schaufassade nach vorbarockem französischem Vorbild, 1763-75, Arch. Johann Peter Jägers, Skulpturenschmuck von Johann Jakob Junker (1772) bzw. Nikolaus Binterim (1752); Ausstattung; an der tlw. erhaltenen Friedhofsmauer Holzkruzifix, Anfang 16. Jh.; Mauerstück mit vermauertem spätgotischem Portal; Kreuzigungsgruppe, 1519 gestiftet vom Ehepaar Hans Backoffen;an der Chorostseite Barockportal der ehem. Domkurie ""Zum Stecklenberg"""
"Kath. Pfarrkirche St. Josef, Josefstraße 78",Mainz,49.992862,8.247253,"Backsteinbau auf ellipsenförmigem Grundriss, 1956, Arch. Hugo Becker"
"Kath. Pfarrkirche St. Peter, Petersplatz 9",Mainz,50.004579,8.270223,"dreischiffige barocke Hallenkirche mit Doppelturmfassade, 1749-56, Arch. Johann Valentin Thomann, Rokokoportale; Petruswappen von Georg Scholl, 19. Jh.; Ausstattung"
"Kath. Pfarrkirche St. Quintin, Quintinsstraße 1",Mainz,50.000947,8.274199,"gotische Hallenkirche mit Walmdach, um 1288- um 1330, Turmobergeschoss bez. 1489 (Einbau der Türmerwohnung); Ausstattung; Grabplatten des ehem. Kirchhofs, 15.-18.Jh."
"Kath. Pfarrkirche St. Stefan, Stefansstraße 9",Mainz,49.9955,8.26912,"dreischiffige doppelchörige gotische Hallenkirche mit Querhaus und Turm über westlichem Mittelschiffsjoch, 1290-Mitte 14. Jh., Turmaufstockung 16. Jh., barocke Haube 1740; Ausstattung; stadtbildprägend; spätgotischer Kreuzgang, 1462-99; an der Ostseite zwei Kapellen und zweischiffige Halle mit Barockportal, bez. 1746, Epitaphien, Grabplatten, Ölberg; Stiftsbering"
"Kath. St. Albanskirche, An der Goldgrube 44",Mainz,49.98724,8.27707,"sechsachsiger Rechtecksaal mit Turm, 1951/52, Arch. Franz Mertes"
"Kath. St. Gotthardkapelle, Markt 8",Mainz,49.992862,8.247253,"ehem. Hof- und Palastkapelle, zweigeschossiger Muschelkalk-Quaderbau, kubisches Schiff mit eingezogenem Chor und halbrunder Apsis, 1137"
"Kath. und ev. St. Josefskapelle, Hintere Christofsgasse 4",Mainz,50.00204,8.27283,"achteckiger barocker Walmdachbau, 1715-18, Arch. Johannes Weydt, Aufstockung 1723/24; Josefsskulptur, bez. 1720, wohl von Burkhard Zamels"
117er Ehrenhof,Mainz,50.006923,8.264859,"Ehrenmal für das ""Infanterie-Leibregiment Großherzogin (3. Großherzoglich Hessisches) Nr. 117"", Platzanlage mit Wasserbecken und Sandsteinmauer, Spolie mit Inschrifttafel, 1933, Arch. Preis und Kreppel, Bronzelöwe von Carl Hoffmann; Ehrenmal für die Gefallenen der 263. Infanterie-Division, Stele, 1961 117er"
Ehrenhof 2,Mainz,50.007351,8.26567,"Schulgebäude, schlossartige neubarocke Dreifelügelanlage, 1886-89 nach Plänen des Großherzoglichen Kreisbauamtes"
Acker 2,Mainz,49.99717,8.26682,"kleine Hofanlage, um 1800; Putzbau, tlw. Fachwerk"
Acker 4,Mainz,49.9972,8.26687,"Putzbau, tlw. Fachwerk, tlw. verschiefert, Ende 18. Jh."
Acker 10,Mainz,49.99733,8.26723,"nachbarocke Hofanlage, bez. 1794; Putzbau, tlw. wohl Fachwerk"
Adam-Karrillon-Straße 5,Mainz,50.00473,8.2614,"viergeschossiger sandsteingegliederter Backsteinkubus mit dreigeschossigem Anbau, Neurenaissance, 1881, Arch. Dr. Jacob Prestel"
Adam-Karrillon-Straße 13,Mainz,50.006378,8.263259,"dreigeschossiges Wohnhaus, vorspringender Eckbaukörper mit Kuppeldach, Neurenaissance, 1885, Baufirma Zulehner & Cie."
(vor) Adam-Karrillon-Straße 23,Mainz,50.00727,8.26381,in den Bürgersteig eingelassenes halbrundes dunkles Pflasterband um ein weißes Pflastersteinfeld zum Gedenken an den Tod einer Fau durch einen Luftangriff 1918
Adam-Karrillon-Straße 31,Mainz,50.00834,8.26505,"fünfgeschossiges Zeilenwohnhaus mit gotisierender Back-Sandsteinfassade, dreigeschossigem Standerker, 1896, Arch. Clemens und Peter Gustav Rühl"
Adam-Karrillon-Straße 34,Mainz,50.006908,8.264214,"späthistoristisches Einfamilienhaus mit ausgebauten Mansarddach, 1883, Arch. J. Hessel"
Adam-Karrillon-Straße 35,Mainz,50.00889,8.2652,"Frauenlobgymnasium, ehem. Oberreal- und Höhere Handelsschule, mächtiger Eckbau, Giebelrisalit mit Laube, Neurenaissance, 1904- 06, Arch. Adolf Gelius"
Adam-Karrillon-Straße 58,Mainz,50.00887,8.26666,"späthistoristisches Zeilenwohnhaus, Jugendstilformen, 1902, Arch. Reinhold Weisse"
Adam-Karrillon-Straße 64,Mainz,50.00915,8.26698,"fünfgeschossiges späthistoristisches Zeilenwohnhaus, 1901, Arch. Oscar Hauswald"
Adam-Karrillon-Straße 70,Mainz,50.00939,8.267177,"viergeschossiges späthistoristisches Eckwohnhaus mit Mansarddach, 1899, Arch. Adam Roedler"
Adenauerufer/ Peter-Altmeier-Allee,Mainz,50.006234,8.271691,"Theodor-Heuss-Brücke, Stahlbogenbrücke auf Sandsteinpfeilern, 1882-85, Arch. Friedrich von Thiersch, München, und Ing. Bilfinger und Lauter, 1931-34 verbreitert, nach Sprengung 1947-50 wiederaufgebaut"
(an) Adolf-Kolping-Straße 17,Mainz,50.00169,8.26809,"Hausmadonna, Immakulata in Baldachinnische, um 1745; Scheitelstein als Spolie in der Durchfahrt"
Albinistraße 3,Mainz,50.007251,8.268904,"breitgelagertes fünfgeschossiges Zeilenwohnhaus, gotisierende Formen, 1904/05, Arch. Joh. Theodor Schmitt"
Albinistraße 6,Mainz,50.007554,8.268627,"fünfgeschossiges späthistoristisches Zeilenwohnhaus, 1903/04, Arch. Joh. Theodor Schmitt"
Albinistraße 8,Mainz,50.00762,8.26847,"fünfgeschossiges späthistoristisches Zeilenwohnhaus, 1904, Arch. Joh. Theodor Schmitt"
Albinistraße 10,Mainz,50.00763,8.26831,"viergeschossiges späthistoristisches Zeilenwohnhaus mit ausgebautem Mansarddach, 1902, Arch. Joh. Theodor Schmitt"
Albinistraße 11,Mainz,50.007278,8.26829,"fünfgeschossiges Jugendstil-Zeilenwohnhaus, 1906, Arch. Martin Zimmermann"
Albinistraße 12,Mainz,50.00764,8.26805,"breitgelagertes späthistoristisches Zeilenwohnhaus, 1904, Arch. Joh. Theodor Schmitt"
Albinistraße 13,Mainz,50.007285,8.268151,"fünfgeschossiges späthistoristisches Zeilenwohnhaus, Jugendstilformen, 1904, Arch. Peter Scheuren"
Albinistraße 15,Mainz,50.007301,8.267963,"fünfgeschossiges späthistoristisches Zeilenwohn- und Geschäftshaus, 1903, Arch. Reinhold Weisse"
Albinistraße 17 /19,Mainz,50.007298,8.267804,"spiegelsymmetrisches späthistorisches Doppelhaus, 1902, Arch. Adam Roedler"
Alte Universitätsstraße 17,Mainz,50.00007,8.2715,"Alte Universität, viergeschossiger kubischer Walmdachbau, 1615-18, Portale von Johannes Jucker, Aschaffenburg"
Am Brand 6,Mainz,50.00029,"8,273","Haus Zum Korb, dreigeschossiger, im Kern spätgotischer Putzbau auf trapezförmigem Grundriss mit Treppengiebel, polygonaler Erkerturm; Muttergottes, 14. Jh. (Abguss), Konsole bez. 1624"
Am Gautor,Mainz,49.993627,8.266926,"Gautor, barocker Rotsandsteinbau, 1670 im Zuge des Ausbaus der Festungsanlagen errichtet"
Am Gautor 15,Mainz,49.99429,8.26683,"viergeschossiges neubarock/ neuklassizistisches Eckwohnhaus, 1914, Arch. Peter Crochet"
"Am Klostergarten 1, Am Stiftswingert 5",Mainz,49.98859,8.28064,"Doppelhaus, zehnachsiger neuklassizistischer Eckbau, 1920, Arch. Reinhold Weisse"
Am Klostergarten 3,Mainz,49.98883,8.28058,"Walmdachbau, klassizistische Motive, 1920, Arch. Reinhold Weisse"
Am Klostergarten 4,Mainz,49.9891,8.28117,"Einzelwohnhaus mit halbrundem Altan, 1920, Arch. Franz Plaul"
Am Klostergarten 5 /7 und 9/11,Mainz,49.992862,8.247253,"zwei achtachsige Doppelwohnhäuser mit Standerkern, 1920, Arch. Franz Plaul"
"Am Klostergarten 15, Am Rosengarten 23",Mainz,49.98982,8.28063,"Doppelwohnhaus, Nr. 15 mit eingeschossigen Vorbauten, Nr. 23 mit Eingangsvorbau mit Pultdach, 1920, Arch. Georg Bayer"
Am Pulverturm 13,Mainz,49.994295,8.265706,"ehem. Kunst- und Gewerbeschule und gewerbliche Berufsschule (heute Universitätsgebäude für den medizinischen Fachbereich), viergeschossige durchfensterte Vierflügelanlage mit Flachdach, der Südflügel sechsgeschossig, 1929-33, Arch. Hermann Graf"
Am Rathaus 2,Mainz,50.00011,8.27693,"dreigeschossiges Wohnhaus mit Kastenerker, 1890, Arch. Gustav Peisker"
Am Rathaus 4,Mainz,50.00019,8.27709,"dreigeschossiges Wohnhaus mit Back- Sandsteinfassade, 1890, Arch. Gustav Peisker"
Am Rathaus 6,Mainz,50.00026,8.27724,"urspr. viergeschossiges Zeilenwohnhaus, symmetrische Fassade mit zwei Balkonen, 1891/92, Arch. Zulehner & Cie."
Am Rathaus 8,Mainz,50.00044,8.27728,"viergeschossiges Zeilenwohnhaus mit polygonalem Erker, Mansarddach, 1889, Arch. wohl Conrad Jacoby"
Am Rathaus 10,Mainz,50.00043,8.27764,"repräsentatives Einfamilienhaus, dreiseitig freistehender Mansarddachbau, Neurenaissance, 1888, Arch. Ludwig Becker"
Am Römerlager 25 -31 (ungerade Nr.),Mainz,49.992862,8.247253,"Nr. 25-29 Trakt aus drei Wohnhäusern, Nr. 31 Doppelwohnhaus, zweigeschossige sandsteingeglieder Putzbauten mit dreigeschossigen Mittelachsen und Zwerchhaus, 1924 nach Plänen des städtischen Hochbauamtes"
Am Rosengarten 1,Mainz,49.98895,8.28332,"repräsentative Villa im Landhausstil, Putzbau mit abgewalmtem Mansarddach, Gartenpavillon, 1911, Arch. Franz Plaul"
Am Rosengarten 2,Mainz,49.98977,8.28267,"nachklassizistische Villa, Kubus mit Zeltdach, Einfriedung mit zwei Eckpavillons, 1910, Arch. Reinhold Weisse"
Am Rosengarten 4,Mainz,49.98976,8.28229,"Jugendstil-Villa, kunststeingegliederter kubischer Putzbau, 1912, Arch. Jacob Krug und Georg Finke, Darmstadt"
Am Rosengarten 5,Mainz,49.98914,8.2829,"Putzbau mit Sandsteinvorbau und Mansardwalmdach, 1912, Arch. Franz Plaul"
(an) Am Rosengarten 7,Mainz,49.989259,8.282724,"Säulenaltan am veränderten Wohnhaus, 1920, Arch. Franz Gill"
Am Rosengarten 8,Mainz,49.98993,8.28144,"Wohnhaus für französische Offiziersfamilien, 1920, Arch. Ludwig Becker und Anton Falkowski, Walmdachbau mit Wintergarten"
Am Rosengarten 12 /14,Mainz,49.99004,8.28102,"Doppelwohnhaus für französische Offiziersfamilien, 1920, Arch. Ludwig Becker und Anton Falkowski, Walmdachbau, barockisierende Portaleinfassung"
Am Rosengarten 21,Mainz,49.98965,8.28127,"Eckhaus mit Giebelrisalit und Balkon, 1920 von Georg Bayer"
Am Rosengarten 27 /29,Mainz,49.98994,8.2802,"Doppelwohnhaus mit aufwändigen Portaleinfassungen und Säulenaltanen, 1920 von Adam J. Freitag"
"Am Rosengarten 31, Hechtsheimer Straße 78",Mainz,49.98995,8.27957,"Doppelwohnhaus mit aufwändigen Portaleinfassungen und Säulenaltanen, 1920, Arch. Adam J. Freitag"
Am Stiftswingert 3,Mainz,49.9884,8.28015,"Putzbau, tlw. lisenengegliedert, 1920 von Reinhold Weisse"
Am Winterhafen,Mainz,49.99269,8.285269,"Drehbrücke, Eisenkonstruktion von 2009 auf Sandsteinpfeilerwiderlager, 1877"
Am Winterhafen 4,Mainz,49.993809,8.283542,"Gebäude der Wasserschutzpolizei, sandsteingegliederter neubarocker Putzbau mit Mansard(walm)dach, um 1913/14"
Am Zoll- und Binnenhafen,Mainz,50.018236,8.256389,"ehem. Infanteriemauer, Teil der rheinseitigen Befestigungsanlagen; zwei Sandsteinquader- Mauerzüge, 1881, Arch. Eduard Kreyßig"
Am Zollhafen 3,Mainz,50.011778,8.262336,"ehem. Maschinen- und Kesselhaus des Hafens, langgestreckter eingeschossiger Backsteinbau mit turmartigem Mittelbau, 1887, Arch. Eduard Kreyßig"
Am Zollhafen 8,Mainz,50.01211,8.262618,"ehem. ""Wohngebäude mit Restauration"", anspruchsvolles späthistoristisches Wohn- und Geschäftshaus, 1887, Arch. Schumacher & Greiner"
Am Zollhafen 10,Mainz,50.012208,8.263133,"stattliches viergeschossiges Zeilen- Eckwohnhaus mit ausgebautem Mansarddach, Neurenaissance, um 1890"
(an) Am Zollhafen 12,Mainz,50.012793,8.264027,"barockisierende Portalrahmung, 1905, am wiederaufgebauten, gleichwohl straßenbildmitprägenden Gebäude"
An der Alten Allee 7,Mainz,50.026748,8.241656,"ehem. ""Reinigungs- und Regenerierungsgebäude"" des Gaswerks auf der Ingelheimer Aue, zweieinhalbgeschossiger basilikaartiger Klinkerbau, 1899, Arch. Adolf Gelius"
An der Favorite 2,Mainz,49.98903,8.285084,"fünfachsiger Walmdachbau mit einschwingender Fassade, 1922"
An der Karlsschanze 7,Mainz,49.99034,8.28212,"Villa im Landhausstil, Putzbau, tlw. Fachwerk, 1911, Arch. Th. Ferber, Berlin; Garagenanbau in analogen Formen, 1914, Arch. Jacob Krug und Georg Finke, Darmstadt"
An der Karlsschanze 10,Mainz,49.99016,8.28263,"Jugendstil-Villa, Putzbau, tlw. Zierfach (verputzt), 1911, Arch. Jacob Krug, Darmstadt"
An der Karlsschanze 12,Mainz,49.99032,8.28259,"kubischer Putzbau mit Mansarddach, 1908/09 von Georg Bayer"
(an) An der Karlsschanze 16,Mainz,49.99076,8.28262,"Portalzone, Hauptportal und Personaleingang in Jugendstilformen, am nach Kriegseinwirkungen verändert wiederaufgebauten Wohnhaus, 1909, Arch. Jacob Krug, Darmstadt"
Auf dem Albansberg 1,Mainz,49.99057,8.28052,"kleine Villa im Landhausstil mit Pseudo- Mansarddach, 1909, Arch. Adam J. Freitag, Veranda 1949"
Auf dem Albansberg 2,Mainz,49.99022,8.28054,"Wohnhaus für französische Besatzungsfamilien, 1920, Arch. Becker und Falkowski"
(an) Auf dem Albansberg 16,Mainz,49.99075,8.28307,"Hauszeichen, barockes Rotsandsteinrelief, bez. 1707"
Auf der Bastei 1 und 3,Mainz,49.992862,8.247253,"ehem. Villen Behnke, anspruchsvolle, durch Laufgang verbundene neubarocke Zwillingsvillen, bez. 1913/14, Arch. Paul Kubo, Nr. 3 mit urspr. Mansarddach"
Auf der Bastei 2,Mainz,49.997038,8.261404,"ehem. Villa Jung, zweieinhalbgeschossige Villa in strengen Formen, kunststeingegliederter Putzbau mit Portalvorbau, 1913, Arch. Prof. Albin Müller, Darmstadt"
(bei) Auf der Steig 2 A,Mainz,49.99088,8.27918,"Kartusche, bez. 1702"
Auf der Steig 2 / 4,Mainz,49.991184,8.279335,"unterschiedlich gegliedertes Doppelhaus mit Krüppelwalmdach, 1909/ 10, Arch. Paul Kubo"
Auf der Steig 6 / 8,Mainz,49.991466,8.279696,"unterschiedlich gegliedertes Doppelhaus mit Krüppelwalmdach, 1909, Arch. Paul Kubo"
Auf der Steig 10,Mainz,49.99157,8.28013,"villenartiger Zeltdachbau, tlw. Fachwerk, 1909/10, Arch. Paul Kubo"
Auf der Steig 12 /14,Mainz,49.991749,8.280249,"unterschiedlich gegliedertes Doppelhaus mit Krüppelwalm- bzw. Fußwalmdach, 1909, Arch. Paul Kubo"
(bei) Auf der Steig 16,Mainz,49.992327,8.280974,"Gedenkstein für die im Ersten Weltkrieg eingesetzten Schwestern des ehem. Alice- Krankenhauses, Kunststeinrelief, 1920er Jahre"
Augustinergäßchen 6,Mainz,49.99686,8.27555,"stattlicher Hofkomplex; viergeschossiges gotisches Haus Zum Robenheimer, wohl im 18. Jh. überformt, dreigeschossiger Fachwerkanbau (verputzt), Haus Zum Geisenheimer, dreigeschossiger Putzbau, tlw. Fachwerk, 18. Jh., über älterem Keller, Aufstockung und Anbau 19. Jh."
Augustinerstraße 7,Mainz,49.99618,8.27577,"viergeschossiger Walmdachbau mit Kniestock, im Kern 16. Jh., Aufstockung, Innenumbau und Fassadenüberformung 1818, Ladeneinbau spätes 19. Jh."
Augustinerstraße 8,Mainz,49.99628,8.27586,"dreigeschossiger Eckbau mit Mansardwalmdach, im Kern 1657, im 19. Jh. überformt"
Augustinerstraße 13,Mainz,49.99631,8.2756,"dreigeschossiger Putzbau, tlw. Fachwerk, um 1650, im 19. Jh. überformt, ältere Keller (unter(halb))"
Augustinerstraße 15,Mainz,49.99632,8.27555,"Keller, 17. Jh."
Augustinerstraße 22,Mainz,49.99657,8.27538,"dreigeschossiger Putzbau, tlw. Fachwerk Mansarddach, im Kern 17. Jh."
Augustinerstraße 23 /25,Mainz,49.99653,8.27523,"Adler-Apotheke, dreigeschossiges Wohn- und Geschäftshaus, ab 1696, Arkadenerdgeschoss nach 1750, Mitte 19. Jh. aufgestockt und überformt, Hauszeichen 1716; Ausstattung; Fachwerk- Trakt 17. Jh., Hinterhaus, Rest des spätgotischen Hauses Zum Salmann; Ausstattung"
(an) Augustinerstraße 27,Mainz,49.99655,8.27508,in der rückwärtigen Mauer Teile des ehem. Kartäuserhofs
Augustinerstraße 31,Mainz,49.99671,8.27489,"viergeschossiges Eckwohn- und Geschäftshaus mit Ladenarkatur, 1862, Arch. Christian Lothary"
Augustinerstraße 32,Mainz,49.99681,8.27502,"Haus Zum Baunfels, dreigeschossiges Zweifensterhaus, Fachwerkbau, 2. Hälfte 17. Jh.; zugehörig Haus Zum Schwalbenkopf, tlw. Fachwerk, vor 1625/26"
Augustinerstraße 33,Mainz,49.99676,8.27478,"viergeschossiges spätklassizistisches Zeilenwohn- und Geschäftshaus, 1862, Arch. Christian Lothary"
Augustinerstraße 36 /38,Mainz,49.99669,8.2751,"dreigeschossige, im Kern spätgotische sandsteingegliederte Putzbauten mit Zeltdach, im 18. Jh. zusammgefasst und tlw. neugebaut, im 19. Jh. überformt"
Augustinerstraße 39,Mainz,49.99686,8.27467,"viergeschossige Zeilenwohn- und Geschäftshaus, neugotische Motive, 1862, Arch. Joseph Laske"
Augustinerstraße 42,Mainz,49.99717,8.27451,"dreigeschossiges Wohn- und Geschäftshaus mit Ladenarkatur, 2. Hälfte 18. Jh."
Augustinerstraße 43 / 45/ 47,Mainz,49.99696,8.2745,"viergeschossiges spätklassizistisches Zeilenwohnhaus, 1862; Ausstattung"
Augustinerstraße 44,Mainz,49.99727,8.27447,"viergeschossiges Wohn- und Geschäftshaus mit Ladenarkatur, stattlicher Rokokobau, Mitte 18. Jh., Aufstockung 1870; Ausstattung"
Augustinerstraße 49 /51,Mainz,49.99691,8.27435,"viergeschossiges Doppelwohn- und Geschäftshaus, sandsteingegliederter Klinkerbau, Neurenaissance- und neubarocke Motive, 1899/1900, Arch. Franz Gill"
Augustinerstraße 50 /52,Mainz,49.99736,8.27416,"Eckwohn- und Geschäftshaus, dreigeschossiger Putzbau, tlw. Fachwerk, 17. Jh., Ladenarkatur 1. Hälfte 18. Jh.; mittelalterlicher Keller"
Augustinerstraße 55,Mainz,49.99696,8.27408,"Frankfurter Hof, dreigeschossiger neubarocker Mansarddachbau, bez. 1895, Arch. Franz Gill; zwei Querarme zum Saalbau, Bruchstein und Ziegelmauerwerk, 1841"
