"Baentschstraße 1-13 (ungerade Nrn.), Mombacher Straße 17, 19, 21, ""Baentschstraße"" (Denkmalzone)",Mainz,,,"Baugruppe in steiler Hanglage, für die Beamten-Baugenossenschaft erbaute zehn fünfgeschossige Wohnhäuser mit romanischen, gotischen, Renaissance- bzw. Jugendstilformen, 1905, Arch. Gebr. Mertes"
"Bahnhofplatz 1,4, 8, Bahnhofstraße 14, 15, 17, Schottstraße 1,3/5, ""Bahnhofplatz"" (Denkmalzone)",Mainz,,,"halbkreisförmige Platzanlage vor dem Empfangsgebäude des Hauptbahnhofs mit dem Ansatz der fünf strahlenförmig davon abgehenden Straßen und Teilen der Randbebauung, bis 1884 als repräsentativer Stadteingang mit Hotel- und Restaurationsbetrieben angelegt, für den Städtebau des 19. Jh. typische Platzform"
"Bastion Martin,, ""Bastion Martin"" (Denkmalzone)",Mainz,,,Teil des 1655 begonnenen Bastionsgürtels
"Bastion Martin 4/6, 14-20 (gerade Nrn.), Drususstraße 2/4, Martinsstraße 2, ""Bastion Martin - Drususstraße"" (Denkmalzone)",Mainz,,,"zwei Baublöcke, ab 1921 von der Reichsvermögensverwaltung für französische Offiziers- und Unteroffiziersfamilien errichtet nach Plänen von Architekten der Arbeitsgemeinschaft Bastion Martin; drei- und viergeschossige Putzbauten in klassizierenden Großformen, z. T. Kunststeinreliefs über den Eingängen"
Bildhildisstraße 5-15 (Denkmalzone),Mainz,,,"geschlossene Häuserreihe aus gleichartigen Wohnhäusern, die ab 1769 vom Baumeister Johannes Dielmann zum Wiederverkauf errichtet wurden, dreigeschossige traufständige Putzbauten mit rustizierten Eckeinfassungen und Zwerchhäusern, Nr. 7-15 im Zweiten Weltkrieg ausgebrannt und wiederaufgebaut"
"Bismarckplatz 2, 4/6, Barbarossaring 8/10, 12/14, Holsteinstraße 1, 3, 5, Kaiser-Karl-Ring 1-5, 2, 4, 6, 6a, 7, 8, 9, 11, 13, 15, 18, Kreyßigstraße 9, 11, 13,15, 17, 19, 36, 40, 42, 42a, 44, Moltkestraße 7, 9, 11, 12/14, 13/15, Moselstraße 1-3, 2, 4, Richard-Wagner-Straße 1, 2, 3, 4, 5, 6, 7, 9, 11, 13,15, Woynastraße 1, 2, 3, 4, 6, ""Bismarckplatz"" (Denkmalzone)",Mainz,,,"am nördlichen Rand der Neustadt bei der Zufahrt zum Schlacht- und Viehhof gelegener Platz mit strahlenförmigen Zufahrtsstraßen, der anfangs nur zögerlich bebaut wurde, dementsprechend die geschlossene überwiegend fünfgeschosige Blockrandbebaung nur mit einigen Wohnhäusern aus der Zeit um 1990 bebaut, die übrigen Blocks von Reichsvermögensamt, Städtischem Hochbauamt und der Gesellschaft für die Errichtung von Kleinwohnungen in den 1920er Jahren errichte , Zeugnis der Sozial- und der Stadtbaugeschichte der Stadt Mainz"
"Breidenbacherstraße 9-19 (ungerade Nrn.), 2-6 (gerade Nrn.), ""Breidenbacherstraße"" (Denkmalzone)",Mainz,49.992862,8.247253,"geschlossene überwiegend dreigeschossige Bebauung der Breidenbacherstraße mit Einmündung in die Gaugasse, entstanden zwischen 1860 und 1880"
"Domstraße 8-14 (gerade Nrn.), Liebfrauenplatz 6, ""Domstraße"" (Denkmalzone)",Mainz,49.992862,8.247253,"einheitliche Front gleich gebildeter spätklassizistischer dreigeschossigger Putzbauten gegenüber der Umbauung des Domkreuzgangs anstelle der Stiftsbauten des untergegangenen Liebfrauenstiftes, um 1840, dem bischöflichen Baurat Joseph Roedler zugeschrieben"
"Ebersheimer Weg 7-25 (ungerade Nrn.) 8-30 (gerade Nrn.); Kreuzschanze 2-8 und 10-28 (gerade Nrn.); Martin-Luther-Straße 40-44 und 46- 50 (gerade Nrn.), ""Ebersheimer Weg"" (Denkmalzone)",Mainz,49.992862,8.247253,"Reihenhaussiedlung, 1928/29 von der Siedlungsgesellschaft für das Verkehrspersonal GmbH, Darmstadt (Siege), von F.W. Schieker und Kleinschmitt; in Zeilenhausschema geordnete Kleinhäuser, zweigeschossig mit ziegelgedeckten Satteldächern, an den Ecken dreigeschossige, flach gedeckte Kopfbauten; einschließlich der durch Hecken eingefassten Vorgärten und rückwärtig liegenden Hausgärten"
"Emmerich-Josef-Straße 1, 2A, 2/4, 3, 5, 6/8, 7, 9, 10, 11, 13, 14, 16, 18, Breidenbacherstraße 12, 25, Schillerplatz 3, 5, 7, Walpodenstraße 1, ""Emmerich-Josef-Straße"" (Denkmalzone)",Mainz,,,"oberer Teil der Emmerich-Josef-Straße, der ehem. Hauptstraße des neuen Kästrich, repräsentative Wohn- und Handelsbauten zwischen 1845 und 1870 geschlossen dreigeschossig nach weitgehend einheitlichem Konzept in zurückhaltenden klassizistischen Formen errichtet, Fassade von Nr. 5 nachträglich 1881 vorgeblendet, Betonung der Ecken durch Erker an den Häusern Breidenbacherstraße 25, Walpodenstraße 1 und (rek.) Emmerich-Josef-Straße 2A"
"Feldbergplatz 4, 4a, 7, Am Zollhafen 3, 5, 10, 12, Frauenlobstraße 93/ 93A, 94, 95, 97, Hafenstraße 2, 4, 6, 15/17, 16, 17 1/10, 19, 23, Taunusstraße 23, 33, 37/39, ""Feldbergplatz"" (Denkmalzone)",Mainz,,,"Bebauung der Ufererweiterung zwischen Frauenlobstraße und Zollhafen, ab 1887 bis in die ersten Jahren des 20. Jh., mit blockrandbegleitenden Wohnhäusern, öffentlichen Gebäuden (Schulen, Chemische Untersuchungsanstalt) und dem südl. Rand der Zollhafenbauten"
"Fichteplatz 1-11 (ungerade Nrn.), An der Philippsschanze 2-24 (gerade Nrn.), Nikolaus- Becker-Straße 1-9 (ungerade Nrn.) und 2-10 (gerade Nrn.), 52-70 (gerade Nrn.), Pariser Straße 25-41 (ungerade Nrn.), Schneckenburger Straße 1-15 (ungerade Nrn.) und 2-14 ( gerade Nrn.), ""Siedlung am Fichteplatz"" (Denkmalzone)",Mainz,,,"einheitliche Wohnanlage aus etwas 1000 Wohnungen, 1925-28 vom Städt. Hochbauamt unter Fritz Luft errichtet, Gestaltung und Ausführung verschiedene Mainzer Architekten; auf trapezförmigem Terrain vier geöffnete, in einzelne Hausgruppen unterteilte und Grünflächen einschließende Blöcke, Biberschwanzwalmdächer, Erker, Balkone, Giebelgauben, Schmuckformen in Steinguss, Formen des Heimatstils und des Expressionismus; beispielhaft werden erfüllt die zeitgenössischen Forderungen nach Luft, Sonne und moderner Ausstattung; nach Größe, Konzeption und Erhaltungszustand eine der bedeutendsten Siedlungen des Landes, städtebaulich bedeutsam"
"Fischergasse 4-12 (gerade Nrn.), Mailandsgasse 14/16, Rheinstraße 39/41, Rotekopfgasse 2-6, ""Fischergasse/ Rotekopfgasse"" (Denkmalzone)",Mainz,,,"zwischen Fischtor und Heilig-Geist-Spital gelegene Gassen zu beiden Seiten der Stadtmauer, entstanden nach einem großen Brand 1561, von den Zerstörungen des Zweiten Weltkriegs weitgehend verschont; Fischergasse: einheitlich geprägter Straßenraum des 18. Jh., Rheinstraße 39 und 41: stark überformte Nachfolgebauten der schon 1625/26 verzeichneten Häusergruppe, Rotekopfgasse 6: großvolumiges Doppelwohn- und Geschäftshaus, 1836; Mailandsgasse 14 und 16: schlichte Putzbauten, 2. Hälfte 19. Jh."
"Gartenfeldplatz 1-10, 12, Kurfürstenstraße 10, ""Gartenfeldplatz"" (Denkmalzone)",Mainz,,,"Platzanlage des Historismus, die Bebauung begann direkt mit der Anlage der Neustadt ab 1875, geschlossenen Platzwand aus zwei- bis fünfgeschossigen Wohnbauten, von besonderer stadtgeschichtlicher und städtebaulicher Bedeutung"
"Gaustraße 42 -52,, ""Untere Gaustraße"" (Denkmalzone)",Mainz,,,"Die östliche Straßenwand der Gaustraße zwischen Osteiner Hof und Ölgasse bildende Bebauung aus zwei- bis viergeschossigen Wohn- und Gesahäftsbauten samt der Höfe und Rückgebäude geht auf das 18. Jh. zurück, äußere Erscheinung 19. Jh., (Nr. 40/42 ehem. Seifensiederei)"
"Große Bleiche 49/ 51, Bauhofstraße 1, 3/5, Mittlere Bleiche 40, Schießgartenstraße, ""Große Bleiche"" (Denkmalzone)",Mainz,,,"zwischen 1742 und 1774 zusammengewachsene Blockrandbebauung aus Adelshöfen und kurfürstlichem Marstall, von größter städtebaulicher Wirkung und Bedeutung die symmetrische Durchbildung ganzer Blockfassaden, hochrangiges Dokument einheitlicher Bauorganisation"
Grüngürtel-Promenade (Denkmalzone),Mainz,,,"Parkanlage auf dem Gebiet der 1904 aufgegebenen Festungswerke und Umfassung des Bastionen-Tracé zwischen Römerwall und Auf der Steig nach Plänen von Friedrich Pützer, 1930 aufs Doppelte verbreitert zwischen Römerwall und Jägerstraße und mit Freizeitanlagen ausgestattet (Planschbecken, Liegewiese, Turnplatz); innerhalb der Anlage außerdem neubarockes Pumphaus, kubischer Ziegelbau mit Haubendach; Peter-Cornelius- Denkmal, 1930 von Hugo Lederer; Denkmal der in beiden Weltkriegen Gefallenen des 2. nassauischen Infanterieregiments Nr. 88 mit Spolien des zerstörten Denkmals von 1931"
"Jägerstraße 24/26, Neumannstraße 19-23 (ungerade Nrn.), ""Jägerstraße"" (Denkmalzone)",Mainz,,,"Wohnhaussiedlung für die französische Besatzung in neubarock-klasizierenden Formen, Zweispänner mit ausgebauten Mansardwalmdächern, 1923-25 von Ludwig Becker und Anton Falkowski"
"Jakobsbergstraße 8, 10, 12, Neutorstraße 35, 37, ""Jakobsbergstraße"" (Denkmalzone)",Mainz,,,"Zeilenbebauung an der Ecke Jakobsberstraße/Neutorstraße, die im Kern auf die 1791 errichteten einheitlichen dreigeschossigen Mietzinshäuser des Klosters Jakobsberg zurückgehen, im 19. Jh. nach einer Zeit mit Kasernennutzung verändert, z.T. über den alten Kellern neu errichtet, klassizistische Fassadengestaltung"
"Jockel-Fuchs-Platz, ""Rathaus, Jockel-Fuchs- Platz, Brückenturm"" (Denkmalzone)",Mainz,,,"Rathaus mit vorgelagertem Rathausplatz, darauf Cafegebäude ""Rheingoldterrasse"", Metallpergola, Brunnenbecken und Leuchtpylonen; Fußgängerbrücke über die Rheinstraße sowie Büro- und Ausstellungsgebäude ""Brückenturm"", 1971-74, Arch. Arne Jacobsen und O. Weitling"
"Kaiserstraße, (Denkmalzone)",Mainz,,,"Hauptachse der von Stadtbaumeister Eduard Kreysig bis 1877 entwickelten Stadterweiterung, Verbindung zwischen Hauptbahnhof und dem Rheinufer, angelegt als 60m breiter Prachtboulevard des neuen Mainz, aufgeteilt in Gehwege, Fahrstraßen und eine bepflanzte Mittelpromenade mit Baumreihen, Rasenparterres und Blumenbeeten; auf der oberen platzartigen Erweiterung Christuskirche mit Pfarrhäusern (1894-1903), auf der unteren Erweiterung der Reichbahndirektion (1936/37), um die Christuskirche und entlang der mittleren Promenaden Teile der originalen Pflasterung erhalten. Trotz der weitgehenden Zerstörung der Randbebauung im Zweiten Weltkrieg von herausragender städtebaulicher Bedeutung"
"Kapuzinerstraße 14-54 (gerade Nrn.), 15-41 (ungerade Nrn.), Hänleingäßchen 1, 3, 5, Scharfensteingäßchen 1, 2, 3, Templergasse, ""Kapuzinerstraße"" (Denkmalzone)",Mainz,,,"die gepflastere Kapuzinerstraße mit den gepflasterten schmalen parallelen Gäßchen, die von ihr zum Rhein (heute zur Rheinstraße) führten, einschließlich ihrer Randbebauung, der Ignazkirche und des vor ihr liegenden Platzes; verschieferte oder verputzte Fachwerkhäuser mit massiven Erdgeschossen und Zwerchhäusern, kleine Bürgerhäuser und großzügige Wohnäuser wohlhabender Bürger des 18. Jh., Nr. 33/35 im Kern 17. Jh., im Bereich des ehem. Kapuzinerklosters und des Scharfensteiner Hofes (Nr. 14-16) Mietshäuser des 19. und 20. Jh."
"Kartaus 1/3, 5/7, 9/11, 13/15, Göttelmannstaße 46/48, 50/52, 54, ""Kartaus"" (Denkmalzone)",Mainz,,,"Wohnhofsiedlung, Villenkomplex im Landhausstil, 1911/12 von der ""Reichskommission für die Mainz-Kasteler Festungsgrundstücke"", Arch. Paul Kubo"
"Kartäuserstraße 6-16 (gerade Nrn.), 5-13 (ungerade Nrn.) (Denkmalzone)",Mainz,,,"von Stadtbaumeister Joseph Laske 1862 projektierte und anschließend rasch von verschiedenen Bauherren und Architekten bebaute Straße, (vom Komplex des Kartäuser Klosterhofes Teile erhalten in Nr. 14 und 16 und Augsutinerstraße 27) , drei- und viergeschossige traufständige Häuser in klassizistischer Stilhaltung"
"Kästrich 9-15, 21-47 (ungerade Nrn.) (Denkmalzone)",Mainz,,,"nach der Pulverturmexplosion 1857 neu entstandene Häuserzeile des älteren Kästrich, der Westseite der Straße, die den im Nordwesten gelegenen Alexanderturm als Blickpunkt miteinbezieht; traufständige, meist zweigeschossige kleine Häuser mit rückwärtigen Lichthöfen zur mittelalterlichen Stadtmauer; Nr.41, 41A, 45, 45A: Blankziegelhäuser mit Zwerchhäusern nach Plänen des Stadtbaumeisters Joseph Laske"
Kupferbergterrasse (Denkmalzone),Mainz,,,"Aussichtspromenade auf dem über dem Kästrich gelegenen Plateau, 19. Jh., von Baumreihen durchmessen; Reiterstandbild des Hl. Martin vom Dom-Westchor, um 1767"
"Langenbeckstraße 1,, ""Krankenhaus"" (Denkmalzone)",Mainz,,,"ehem. städtisches Allgemeines Krankenhaus ( heute Universitätskliniken), im sog. Pavillonsystem 1911-14 von Adolf Gelius erbaute achsensymmetrisch ausgerichtete Anlage aus drei, durch Korridore verbundene Gebäudereihen; Patientenhäuser, zweigeschossige Putzbauten; langgestreckte Krankenbauten mit zweieinhalbgeschossigen Mittelpavillons und Seitenrisaliten; zentrale Gartenanlage mit Brunnenschale; Gebäude 301: Hauptgebäude, Dreiflügelanlage auf H-förmigem Grundriss, Mansarddach, tlw. bauzeitliche Einfriedung; Gebäude 204: in den 1920er Jahre L-förmig erweitertes Schwesternhaus mit Mansarddach, an der Nordseite kath. St.-Rochus-Kapelle; Gebäude 302: elfachsiges Krankengebäude mit Mansarddach; Gebäude 206,403, 209, 406: durch verglaste Wandelgänge verbundene gleichartige Krankengebäude, Mittel- und Eckrisalite; Gebäude 207: Badehaus; Gebäude 405: Operationshaus, zweigeschossiger Teil mit Walmdach, eingeschossiger Gartenteil mit Mansarddach; Gebäude 303: ehem. Kinderhaus mit Eingangsrisalit; Gebäude 407: eingeschossig; Gebäude 211: ehem. Haus für geschlechtskranke Frauen, Walmdachbau; Gebäude 305: Kesselhaus, symmetrisch zusammengestellte ein- und zweigeschossige Teilbauten"
"Mombacher Straße, Alter Judenfriedhof (Denkmalzone)",Mainz,,,"am Platz eines vom 1.-4.Jh. belegten römischen Friedhofs, jüdische Gemeinde in Mainz seit dem 10. Jh. belegt, der Friedhof seit dem 13. Jh., dieser nach Vertreibungen und Zerstörungen seit 1583 wieder im Besitz der jüdischen Gemeinde, 1880 geschlossen; weit über 1000 Grabsteine, 1700-1880, überwiegend Rot- oder Gelbsandstein, im 19. Jh. aufwändiger, meist klassizistisch; ""Denkmalfriedhof"", 1926 angelegt auf der Erweiterung von 1862 mit 187 mittelalterlichen Grabsteinen, meist Muschelkalk, 1049-1420"
"Mombacher Straße 87-91, ""Königliche Conserven- Fabrik"" (Denkmalzone)",Mainz,,,"Gelände der ehem. Königlichen Conserven- Farbrik, die für den militärischen Bedarf in der Festungsstadt Mainz 1873/74 eingerichtet worden war; die Fabrikgebäude nicht erhalten, nur einige Nebengebäude: Nr. 89, späteres Dienstwohngebäude, Fachwerkwohnhaus, vor 1870, Veranda 1871, als einziges erhaltenes Gebäude aus der ehem. Rayonzone von Mainz von besonderer Bedeutung; Nr. 87 , Massivbau auf hohem Sockelgeschoss, um 1900, Nr. 91 ehem. Spenglerei, Backsteinbau, um 1910; zweischalige Stützmauer, Zeugnis der für die ehem. Festungsstadt Mainz charakteristischen und bedeutsamen Einrichtung"
"Münsterplatz 2, Schillerstraße 13, ""Münsterplatz"" (Denkmalzone)",Mainz,,,"Neubebauung der Südseite des Münsterplatzes mit der Einmündung der Schillerstraße als Ergebnis eines 1926 ausgeschriebenen Wettbewerbs (Gewinner H. F. W. Kramer und Georg Schaupp) mit dem Komplex aus Telegraphenamt und Finanzamt unter ausdrücklicher Berücksichtigung des barocken Erthaler Hofes, kubisch gegliederte höhengestaffelte Baugruppe in den Formen der neuen Sachlichkeit, das größte städtebauliche Unternehmen der Moderne in Mainz"
"Münsterstraße 12-18 (gerade Nrn.), 27, 29, Walpodenstraße 37, ""Münsterstraße"" (Denkmalzone)",Mainz,,,"zwischen 1895 und 1905 entstandene Eckbebauung aus viergeschossigen Mietshäusern mit Klinkerfassaden, Erkern und Balkonen an der damals im Bereich des niedergelegten Münstertores neu angelegten Straßen; charakteristisches Beispiel Mainzer Wohnhausbaus der Zeit um 1900"
Neue Universitätsstraße 5-9 (ungerade Nrn.) (Denkmalzone),Mainz,,,"ehem. Professorenhäuser, dreigeschossige identische Wohnhäuser, würfelförmige sandsteingegliederte Putzbauten, französisch1784-86, Arch. Rudolph Eickemeyer"
"Neumannstraße 3, 5, 7 (Denkmalzone)",Mainz,,,"drei dreigeschossige Flachdachbauten im Bauhausstil, 1932, Arch. Carl Hermann Schieker"
"Neutorstraße 3-13 (ungerade Nrn.), ""Neutorstraße"" (Denkmalzone)",Mainz,,,"Bebauung des östlichen Endes der Neutorstraße einschließlich der Einmündung in die Dagobertstraße am südlichen Rand der Altstadt mit drei- und viergeschossige Wohn- und Geschäftshäusern, qualitätvoller Baubestand, der in der Zeit von 1700-1900 zusammengewachsen ist"
"Obere Zahlbacher Straße 42, 44, 46, Philippsschanze 19, ""Obere Zahlbacher Straße"" (Denkmalzone)",Mainz,,,"dreigeschossige Wohnbauten für Bahnbedienstete, 1925, Architekt der Reichsbahndirektion Reuschle; Planung in Zusammenhang mit Siedlung Fichteplatz"
"Peter-Cornelius-Platz 2-12 (gerade Nrn.), Barbarossaring 1, Colmarstraße 3, 6, 8, 9, 10, 11, 13, 15, Goethstraße 1-5, Kaiser-Wilhelm-Ring 63-89 (ungerade Nrn.), 72-82 (gerade Nrn.), Nackstraße 50-56 (gerade Nrn.), 57/59, Pankratiusstraße 24/24A, 26, 28, 30, 40/42, 44, Uhlandstraße 1, 1A, 2-5, 10, 12, 14, Werderstraße 2, ""Peter-Cornelius-Platz"" (Denkmalzone)",Mainz,,,"dreieckige Platzanlage mit den anschließenden Straßen, um 1905 errichtete durchgehend fünfgeschossige Blockrandbebauung mit Wohn- und Geschäftshäusern in späthistoristischer Gestaltung, meist aus rotem und gelbem Backstein mit Sandsteingliederungen, mehrgeschossige Kastenerker; anschauliches Bild einer zeittypischen Platzgestaltung"
"Rheinallee 111,, Ehem. Neues Proviantamt (Denkmalzone)",Mainz,,,"von der einen gesamten Baublock einnnehmeden Anlage des ehem. Proviantamtes zur Versorgung der Garnison erhalten die Bäckerei und das Mehlmagazin (Backsteinbauten, Bäckerei mit vier turmartigen Eckbauten mit Zeltdächern) die Gebäude des Hafermagazins und des Dienstwohngebäudes nur in Resten erhalten, nach 1900 nach Plänen des Militär-Bauamts, Zeugnis der Militärgeschichte von Mainz"
"Ritterstraße 2, 4, 6, 8/10, 12, 14, Neumannstraße 24, Welschplatz 3, ""Ritterstraße"" (Denkmalzone)",Mainz,,,"zweigeschossige Wohnhäuser mit Walm- bzw. Krüppelwalmdächern, charakteristische Fassdengliederung aus Kunststein, 1922-25"
"Schönbornstraße 1-7 (ungerade Nrn.), 4, 6, 8, Holzhofstraße 32 (Denkmalzone)",Mainz,,,"1864 und 1866 vom Bauunternehmer Christian Lothary errichtete Mietshäuser an der östlichen Schönbornstraße, die im Rahmen des innerstädtischen Ausbaus angelegt wurde, einfache viergeschossige rote Blankziegelbauten mit Zwerchhäusern"
"Thomannstraße 6/8, Hechtsheimer Straße 107, 109, ""Thomannstraße - Hechtsheimer Straße"" (Denkmalzone)",Mainz,,,"kleine Gruppe von Beamtenwohnhäusern, zweigeschossige Putzbauten mit Loggien und verschieferten Walmdächern, 1925/26 vom Volksstaat Hessen durch Arch. Luley, Hochbauamt Mainz"
"Trajanstraße 1-11 (unger. Nrn.), Augustusstraße 2 und 4, Germanikusstraße 14/16,, ""Trajanstraße"" (Denkmalzone)",Mainz,,,"Wohnsiedlung auf dreieckiger Grundfläche; Walmdachbauten in unterschiedlich großen Blöcken, zur Trajanstraße hin schlossartig gruppiert, Heimatstil- und expressionistische Motive, mit umfriedeten Vorgärten und begrüntem Jnnenhof, 1924/25 von Fritz Luft, Hochbauamt Mainz"
"Uferstraße 3-57, Am Rathaus 2-10, Fischtorplatz 11-23, 16-22, Rheinstraße 46-48, Lauterenstraße 12, 31-37, 46, 48, Holzstraße 39, 40, 41, 42, 44 (Denkmalzone)",Mainz,,,"besterhaltener Teil der Bebauung der Rheinufererweiterung, die nach Verlegung des Bahnanlagen von hier auf die Landseite von Mainz ab 1886 entstand. Das Gebiet zwischen Rheinstraße und Uferstraße wurde entlang der neu angelegten Straßen parzelliert und geschlossen mit mehrgeschossigen Mietshäusern mit Etagenwohnungen, Einfamilienhäuser und Reihenvillen für den gehobenen Bedarf mit z.T. aufwändigen Fassaden- und Innenraumgestaltungen bebaut. Der Fischtorplatz bildet das Zentrum der Ufererweiterung (hier Fischtorbrunnen, gestiftet vom Mainzer Verschönerungsverein, Entwurf Rud. Schreiner, 1935; Denkmal der Deutschen Einheit, 1955, direkt am Rheinufer Denkmal für den 1914 versunkenen Kreuzer Mainz, 1930er Jahre), an Uferstraße und Holzstraße sind den Häuserfronten Vorgärten vorgelagert."
"Unterer Michelsbergweg,, Fort Weisenau (Denkmalzone)",Mainz,,,"1832 zum Fort ausgebaute Schanze, 1878 erweitert, 1922 geschleift, erhalten Toranlage und Teile von Futtermauern mit Erdanschüttungen und Gräben"
Walpodenstraße 7-19 (ungerade Nrn.) (Denkmalzone),Mainz,,,"Zeile repräsentativer Wohnhäuser in Neurenaissance- und neugotischen Formen, 1860er Jahre"
