Fachwerkhaus,Herrnstraße 1,Hachenburg,1600!17. oder 18. Jahrhundert,"dreigeschossiges Fachwerkhaus, verputzt und verkleidet, wohl aus dem 17. oder 18. Jahrhundert",Kein Bild vorhanden,50.660617,7.824629
Wohnhaus,Herrnstraße 3/5,Hachenburg,1700!erste Hälfte des 18. Jahrhunderts,"langgestrecktes Doppelwohnhaus, teilweise Fachwerk, erste Hälfte des 18. Jahrhunderts",Kein Bild vorhanden,50.660283,7.824641
Fachwerkhaus,Herrnstraße 6,Hachenburg,1500!16. oder 17. Jahrhundert,"stattliches dreigeschossiges Fachwerkhaus, im Kern aus dem 16. oder 17. Jahrhundert, 1766 überformt",Kein Bild vorhanden,50.660459,7.824517
Fachwerkhaus,Judengasse 7,Hachenburg,1600!17. oder 18. Jahrhundert,"Fachwerkhaus, verputzt und verkleidet, teilweise massiv, wohl aus dem 17. oder 18. Jahrhundert",Kein Bild vorhanden,50.660438,7.823367
Fachwerkhaus,Judengasse 8,Hachenburg,1700!um 1700,"dreigeschossiges Fachwerkhaus, teilweise massiv, um 1700",Kein Bild vorhanden,50.660614,7.823175
Fachwerkhaus,Judengasse 16/18,Hachenburg,1700!um 1700,"dreigeschossiges Fachwerkhaus, ehemals eventuell mit Erdgeschosshalle, um 1700",Kein Bild vorhanden,50.660394,7.823282
Jagdzeughaus,Leipziger Straße 1,Hachenburg,1715,"eineinhalbgeschossiger Walmdachbau, 1715",Kein Bild vorhanden,50.662308,7.830302
Wohnhaus,Mittelstraße 2,Hachenburg,1500!16. oder frühes 17. Jahrhundert,"stattlicher Fachwerkbau, teilweise massiv, 16. oder frühes 17. Jahrhundert, jüngerer Seitenflügel",Kein Bild vorhanden,50.66034,7.82359
Rathaus,Perlengasse 2,Hachenburg,1692!um 1692,"stattlicher Walmdachbau, um 1692",Kein Bild vorhanden,50.660448,7.823744
Schloss Hachenburg,Schlossberg,Hachenburg,1717!1717–26,"hufeisenförmige barocke Baugruppe mit fünf Flügeln, 1717–26, Architekt Julius Ludwig Rothweil, Südwestflügel im Kern mittelalterlich, ein- bis zweigeschossige Vorgebäude mit Mansarddächern, 1737–46, Architekt Julius Ludwig Rothweil; Gesamtanlage mit Wirtschaftshof und Resten eines mittelalterlichen Mauerturms",Kein Bild vorhanden,50.661551,7.825546
Fachwerkhaus,Schlossberg 2,Hachenburg,1705!um 1705,"Fachwerkhaus, Walmdach, im Kern um 1705, im 19. Jahrhundert verputzt",Kein Bild vorhanden,50.660832,7.825445
Grabmäler,"Steinweg, auf dem Friedhof",Hachenburg,1800!19. Jahrhundert,"Grabstätte der Fürstin Isabelle Auguste zu Kirchberg, um 1824, und weiterer Personen; Grabsteine des 19. Jahrhunderts",Kein Bild vorhanden,50.658568,7.819083
Fachwerkhaus,Weberstraße 5,Hachenburg,1700!erste Hälfte des 18. Jahrhunderts,"Fachwerkhaus, teilweise verkleidet, erste Hälfte des 18. Jahrhunderts",,50.65986,7.824402
Wohn- und Geschäftshaus,Wilhelmstraße 2,Hachenburg,1875!spätes 19. Jahrhundert,"stattliches Eckwohn- und Geschäftshaus mit zwei Giebeln zur Wilhelmstraße, spätes 19. Jahrhundert",,50.661354,7.822138
Evangelische Pfarrkirche,Kirchstraße,Hachenburg,"","spätromanische Pfeilerbasilika, querhausartige Anbauten und Teile der Seitenschiffe wohl aus dem 14. und 15. Jahrhundert (?)",,50.658993,7.814711
Grabplatten,"Kirchstraße, auf dem Kirchhof",Hachenburg,1600!17. und 18. Jahrhundert,Grabplatten des 17. und 18. Jahrhunderts,,50.658851,7.814695
Quereinhaus,Lindenstraße 7,Hachenburg,1800!frühes 19. Jahrhundert,"Fachwerk-Quereinhaus, verkleidet, frühes 19. Jahrhundert",,50.656556,7.811387
Fachwerkhaus,Rheinstraße 4,Hachenburg,1750!zweite Hälfte des 18. Jahrhunderts,"stattliches Fachwerkhaus mit Niederlass, teilweise verkleidet, wohl aus der zweiten Hälfte des 18. Jahrhunderts",,50.659012,7.815578
Fachwerkhaus,Rheinstraße 14,Hachenburg,1750!zweite Hälfte des 18. Jahrhunderts,"Fachwerkhaus, teilweise verkleidet, zweite Hälfte des 18. Jahrhunderts",,50.658416,7.814317
Haus,Rheinstraße 32,Hachenburg,1850!zweite Hälfte des 19. Jahrhunderts,"Putzbau, zweiflügelige Oberlichttür, zweite Hälfte des 19. Jahrhunderts",,50.657229,7.812442
