Weiser Straße 18, Neuwied (Außenbereiche),"Mehrfamilienwohnhaus, repräsentativer sechzehnachsiger Putzbau, Reformarchitektur, um 1920"
westlich der Ortslage, Neuwied (Außenbereiche),"Eisenbahnbrücke; Brückenkopf; vierbogiger Abschnitt auf drei Landpfeilern, doppeltürmiges Basalt-Brückentor, wohl vom Anfang des 20. Jahrhunderts"
"





Stadtbefestigung", Neuwied (Außenbereiche),"ehemaliger Wehrturm


"
"





Stadtbefestigung", Neuwied (Außenbereiche),"Duckesje


"
"





Bendorfer Straße", Neuwied (Außenbereiche),"Pestkapelle St. Sebastian


"
"





Dietrich-Bonhoeffer Straße", Neuwied (Außenbereiche),"Evangelische Pfarrkirche


"
"





Jakobusstraße", Neuwied (Außenbereiche),"Katholische Pfarrkirche St. Martin


"
"





Mühlhofer Straße 31", Neuwied (Außenbereiche),"Bahnhof


"
"





Weiser Straße", Neuwied (Außenbereiche),"Wasserturm


"
"





westlich der Ortslage", Neuwied (Außenbereiche),"Eisenbahnbrücke


"
"Denkmalzone Ortskern Fahr (Linzer Straße 27–32, Kleine Brunnengasse 3–10, Große Brunnengasse 1–4, Fahrer Straße 69–81)", Neuwied (Außenbereiche),"dichte, fast städtisch wirkende Bebauung mit Fachwerkhäusern, überwiegend aus dem 17. und 18. Jahrhundert"
Feldkircher Straße, Neuwied (Außenbereiche),"Evangelische Pfarrkirche, ehemals St. Martin; spätromanischer Pfeilerbau, erste Hälfte des 13. Jahrhunderts, um 1500 zur stufenförmigen Emporenhalle umgebaut; romanischer Taufstein, Anfang des 12. Jahrhunderts; Gesamtanlage mit Pfarrhaus: Bruchsteinbau, zweite Hälfte des 19. Jahrhunderts, und ehemaliger Gerichtsstätte"
Fahrer Straße 77, Neuwied (Außenbereiche),"langgestrecktes Fachwerkhaus, teilweise massiv, bezeichnet 1682"
Fahrer Straße 79, Neuwied (Außenbereiche),"Untere Mühle; Fachwerkhaus, teilweise massiv, bezeichnet 1686"
Große Brunnengasse 1, Neuwied (Außenbereiche),"Fachwerkhaus auf hohem Kellersockel, wohl aus dem 17. Jahrhundert"
Große Brunnengasse 3, Neuwied (Außenbereiche),"Fachwerkhaus, 17. oder 18. Jahrhundert"
Kleine Brunnengasse 3, Neuwied (Außenbereiche),"Fachwerkhaus, teilweise massiv, 18. Jahrhundert"
Kleine Brunnengasse 7, Neuwied (Außenbereiche),"Fachwerkhaus, teilweise massiv"
Kleine Brunnengasse 10, Neuwied (Außenbereiche),"stattliches Fachwerkhaus, Mansarddach, zweite Hälfte des 18. Jahrhunderts"
Linzer Straße 28, Neuwied (Außenbereiche),"Fachwerkhaus, teilweise massiv, 18. Jahrhundert"
Linzer Straße 30, Neuwied (Außenbereiche),"Rheinisches Haus; mehrteiliges Fachwerkhaus, teilweise massiv, Mittelteil bezeichnet 1584, Querbau aus dem 17. oder 18. Jahrhundert, Erweiterung unter Mansarddach in der zweiten Hälfte des 18. Jahrhunderts"
An der Linde 15, Neuwied (Außenbereiche),"Fachwerkhaus, 17. Jahrhundert"
An der Linde 28, Neuwied (Außenbereiche),Fachwerkhaus
An der Linde 32, Neuwied (Außenbereiche),"Fachwerkhaus, teilweise massiv, 17. Jahrhundert, Fachwerkvorbau wohl etwas jünger"
Karl-Marx-Straße 41, Neuwied (Außenbereiche),ehemalige Burg; Stumpf eines mittelalterlichen Rundturms; Gesamtanlage mit Fachwerkscheune
Karl-Marx-Straße 44, Neuwied (Außenbereiche),"Fachwerkhaus, teilweise massiv, eventuell noch aus dem 17. Jahrhundert"
Karl-Marx-Straße 49, Neuwied (Außenbereiche),"Fachwerkhaus, teilweise massiv, verputzt, wohl aus dem 17. oder 18. Jahrhundert"
Rockenfelder Straße 5, Neuwied (Außenbereiche),"Fachwerkhaus, um oder nach 1800"
An der Marienkirche, Neuwied (Außenbereiche),"Katholische Pfarrkirche Maria Himmelfahrt; zweischiffige gewölbte Stufenhalle, nachgotische Formen, 1914"
"Hans-Thoma-Straße, auf dem Friedhof", Neuwied (Außenbereiche),"Kriegerdenkmal 1914/18, Schauwand"
nordöstlich der Ortslage, Neuwied (Außenbereiche),Wülfersbergkapelle; romanische Kapelle eines früheren Prämonstratenserinnenklosters mit barockem Dachreiter
nordöstlich der Ortslage in der Nähe der Wülfersbergkapelle, Neuwied (Außenbereiche),"Wegekapelle; kleiner offener Putzbau, 18. oder 19. Jahrhundert"
östlich der Ortslage an der Straße zur Abtei Rommersdorf, Neuwied (Außenbereiche),"Heiligenhäuschen; rund geschlossener, verputzter Mauerblock, 18. oder 19. Jahrhundert"
"





nordöstlich der Ortslage", Neuwied (Außenbereiche),"Wülfersbergkapelle


"
Denkmalzone ehemalige Prämonstratenserabtei Rommersdorf, Neuwied (Außenbereiche),"ursprünglich dreischiffige Pfeilerbasilika, wohl vor 1125 begonnen, vor 1179 vollendet; 1202/04–10 Umbau des Südquerhauses; Chorneubau 1347/49–51, 1478 Anbau der Annakapelle; 1559/76, 1671, 1698 teilweiser Abbruch; Klostergebäude, begonnen zwischen 1135 und 1145, Dormitorium, Nord- und Ostflügel des Kreuzgangs sowie Kapitelsaal zwischen 1214 und 1233; Klosterbauten, 18. Jahrhundert, unter anderem neunachsiges Abtshaus, barocker Mansarddachbau, Konventsgebäude, bezeichnet 1708, Wirtschaftsgebäude, teilweise mit Mansarddächern; stattliche Hofeineinfahrt, 1777, Baudirektor Nikolaus Lauxen, Koblenz; Park"
Blocker Straße 11, Neuwied (Außenbereiche),"Fachwerkhaus, teilweise massiv, angeblich von 1677, wohl eher aus dem 18. Jahrhundert; jüngerer eingeschossiger Vorbau"
Brunnenring 18, Neuwied (Außenbereiche),"Hofanlage mit Fachwerkhaus des 18. Jahrhunderts, Bruchsteinscheune und Hofmauer des 19. Jahrhunderts"
Bungartstraße 16, Neuwied (Außenbereiche),"Fachwerkhaus, teilweise Bruchstein, 18. Jahrhundert"
Burghofstraße 1, Neuwied (Außenbereiche),"Pfarrhaus; kubischer Mansarddachbau, 1791; Hofmauer mit barocken Torpfeilern"
Hauptstraße, Neuwied (Außenbereiche),"Katholische Pfarrkirche St. Margaretha; Saalbau, 1772, Architekt Johannes Seiz, 1891 basilikal erweitert, dreigeschossiger romanischer Turm"
Hauptstraße 3, Neuwied (Außenbereiche),"Dreifaltigkeitskapelle; barocker Putzbau, Strebepfeiler, 1711 ff., Wiederaufbau nach Brand 1799"
Hauptstraße 8, Neuwied (Außenbereiche),"Gasthaus; barockisierende Stuck- und Putzdekoration, wohl kurz nach 1900"
Hauptstraße 111, Neuwied (Außenbereiche),"Fachwerkhaus, teilweise massiv, 17. Jahrhundert, Giebeldreieck um 1900 erneuert"
Hauptstraße 131, Neuwied (Außenbereiche),"Fachwerkhaus; traufständiger Teil mit Kniestock, Mitte des 19. Jahrhunderts, giebelständiger Teil um 1900"
Hauptstraße 133, Neuwied (Außenbereiche),"Fachwerkhaus, spätes 19. Jahrhundert"
Lindenstraße, Neuwied (Außenbereiche),"Wegekreuz, bezeichnet 1742"
Sayner Straße, Neuwied (Außenbereiche),Kriegerdenkmal 1914/18
Sayner Straße, Neuwied (Außenbereiche),"Wegekreuz; Schaftkreuz, bezeichnet 1814"
nordöstlich der Ortslage im Wald, Neuwied (Außenbereiche),"Krupps Heiligenhäuschen; kleiner Putzbau, bezeichnet 1785"
"





Hauptstraße 3", Neuwied (Außenbereiche),"Dreifaltigkeitskapelle


"
"





Hauptstraße 8", Neuwied (Außenbereiche),"Gasthaus


"
Apostelstraße, Neuwied (Außenbereiche),"Katholische Pfarrkirche St. Peter und Paul; spätklassizistischer Saalbau, 1831–35"
Kurtrierer Straße, Neuwied (Außenbereiche),"Wegekreuz; Schaftkreuz, Basalt, bezeichnet 1825"
Rodenbacher Straße 12, Neuwied (Außenbereiche),"Zehnthof; hochaufragender Massivbau, heutiges Erscheinungsbild aus dem 17. Jahrhundert, eventuell im Kern älter"
Talweg, Neuwied (Außenbereiche),"Wegekreuz; Schaftkreuz, Basalt, 18. oder 19. Jahrhundert"
Wollendorfer Straße 88, Neuwied (Außenbereiche),"Villa Selter; neuklassizistischer Walmdachbau, 1923"
"Denkmalzone Jüdischer Friedhof (Kurt-Schumacher-Straße, Von Stauffenberg-Straße)", Neuwied (Außenbereiche),"Gründung im 17. Jahrhundert, mehr als 600 Grabsteine"
"Denkmalzone Rasselsteiner Kolonie (Stahlwerkstraße 2–20 und 9a–12a, Gettelborn 1–19, Nordsteg 1–5, Marienborn 1–13a, Wiedufer 1–10, In den Akazien 1–3, 6 und 7)", Neuwied (Außenbereiche),"Werkssiedlung der Firma Rasselstein, nach dem Ersten Weltkrieg angelegt und ungewöhnlich vollständig erhalten"
Am Kirchberg, Neuwied (Außenbereiche),"Evangelische Pfarrkirche; Chor und Turm des spätromanischen Vorgängers, dreischiffiges Langhaus vom Ende des 15. Jahrhunderts"
Aubachstraße 119, Neuwied (Außenbereiche),"repräsentative Villa, Backsteingliederung, Ende des 19. Jahrhunderts"
Augustenthaler Straße 86, Neuwied (Außenbereiche),"Haus Weyerwoog; spätklassizistischer Massivbau, drittes Viertel des 19. Jahrhunderts"
Backhausgasse 1, Neuwied (Außenbereiche),"ehemaliges Rat- und Backhaus; Fachwerkhaus, teilweise massiv, angeblich von 1736"
Backhausgasse 4, Neuwied (Außenbereiche),"Fachwerkhaus, teilweise massiv, 18. Jahrhundert"
Burgstraße 76, Neuwied (Außenbereiche),"stattliche Villa, Reformarchitektur, um 1910/20"
"(in) Kurt-Schumacher-Straße/Von Stauffenberg-Straße, Katholische Pfarrkirche St. Bonifatius", Neuwied (Außenbereiche),"im Neubau von 1961 ff. zwei mittelrheinische Gemälde, Anfang des 16. Jahrhunderts"
Neuer Weg 26, Neuwied (Außenbereiche),"Mansarddach-Villa, um 1920"
"Weißer Berg 3 und 5, Hans-Böckler-Straße 26, Weißer Berg 7", Neuwied (Außenbereiche),"drei ehemalige Direktorenvillen der Firma Rasselstein, Jugendstilformen, um 1910; Gesamtanlage mit Pförtnerhaus (Weißer Berg 7)"
Wiedbachstraße 58, Neuwied (Außenbereiche),"ehemalige Mühle; Krüppelwalmdachbau, 18. Jahrhundert"
südwestlich von Niederbieber nahe der Firma Rasselstein, Neuwied (Außenbereiche),"Hof Nodhausen; reich gestaffelter Bau, Schweizer Landhausstil, 1901; auf dem Gelände wohl Reste des seit 1742 angelegten Lustparks des wiedschen Hofes Nodhausen; Carlsaal, pavillonartiger klassizistischer Bau"
Braunsbergstraße, Neuwied (Außenbereiche),"Straßenbrücke über den Aubach, einbogig, Bruchstein, 19. Jahrhundert"
Braunsbergstraße 18, Neuwied (Außenbereiche),"zweiflügliges Wohnhaus, teilweise verputzt, angeblich von 1768; Bruchstein-Erdgeschoss, Fachwerk am rückwärtigen Flügel um 1700, am straßenseitigen Flügel aus dem 19. Jahrhundert"
Braunsbergstraße 36, Neuwied (Außenbereiche),"Dreiflügelanlage, um 1800; Krüppelwalmdachbau, Bruchstein-Erdgeschoss, Fachwerk, teilweise verputzt, um 1800; Gesamtanlage mit Wirtschaftsgebäuden"
Friedrich-Rech-Straße, Neuwied (Außenbereiche),"Straßenbrücke über den Aubach, einbogig, Bruchstein, 19. Jahrhundert"
Friedrich-Rech-Straße 71, Neuwied (Außenbereiche),"Villa; vielteilig zergliederter Bau, Ende des 19. Jahrhunderts"
Friedrich-Rech-Straße 136, Neuwied (Außenbereiche),"stattliches gründerzeitliches Wohn- und Geschäftshaus, 1905"
Friedrich-Rech-Straße 168, Neuwied (Außenbereiche),"Hotel Wiedscher Hof; Mansarddachbau, um 1910"
Heimstraße 35–39, Neuwied (Außenbereiche),"ehemalige Papiermühle der Neuwieder Brüdergemeine, Fachwerkbau, teilweise massiv, 18. Jahrhundert und um 1800 oder vom Anfang des 19. Jahrhunderts"
Pfarrer-Herbert-Köhler-Straße, Neuwied (Außenbereiche),"Evangelische Pfarrkirche; unterer Teil der Apsis der Nikolauskapelle, 11. oder 12. Jahrhundert, Südturm aus dem zweiten Viertel des 13. Jahrhunderts, einschiffiges Langhaus, 1751–90"
Über dem Aubach 11, Neuwied (Außenbereiche),"ehemalige Schule; Fachwerkhaus, teilweise massiv"
Am Rast 6, Neuwied (Außenbereiche),"Fachwerkhaus, teilweise massiv und verschiefert, Krüppelwalmdach, 18. Jahrhundert"
Niederbieberer Straße 1, Neuwied (Außenbereiche),"ehemalige Schule (?); klassizistischer Bruchsteinbau, Zeltdach, Mitte des 19. Jahrhunderts"
Oberdorfstraße 15, Neuwied (Außenbereiche),"Wohnhaus, Bruchsteinbau, teilweise verputzt, Fachwerkgiebel, um 1800; überbauter Brunnen"
Oberdorfstraße 34, Neuwied (Außenbereiche),"Wohnhaus, Bruchsteinbau, teilweise Fachwerk, um 1800"
Dorfstraße 13, Neuwied (Außenbereiche),"Fachwerkhaus, teilweise massiv, um 1700"
Dorfstraße 14, Neuwied (Außenbereiche),"Fachwerkhaus, teilweise massiv, noch aus dem 17. Jahrhundert"
Dorfstraße 19, Neuwied (Außenbereiche),"Fachwerkhaus, um 1700"
Nodhausener Straße, Neuwied (Außenbereiche),"Laufbrunnen, neugotisch, bezeichnet 1868"
"Nebengebäude von Schloss Monrepos; Nebengebäude des 1969 beseitigten Schlosses Monrepos der Fürsten von Wied, Gesamtanlage;

Villa Waldheim", Neuwied (Außenbereiche),"repräsentativer, reich gestaffelter Putzbau, um 1910;
Schwedenhaus (ehemaliges Forsthaus): dreigeschossiger Holzbau, dahinter zweigeschossige Bruchstein-Kapelle (?);
fürstlich-wiedscher Waldfriedhof;
ehemaliger Marstall: Dreiflügelbau, 1899;
sogenanntes Schweizerhaus;
Hahnhof: Fachwerkbau, teilweise massiv in klassizistischen Formen, Krüppelwalmdach, um 1910/20

"
Villa Waldheim, Neuwied (Außenbereiche),"repräsentativer, reich gestaffelter Putzbau, um 1910;"
Schwedenhaus (ehemaliges Forsthaus), Neuwied (Außenbereiche),"dreigeschossiger Holzbau, dahinter zweigeschossige Bruchstein-Kapelle (?);"
ehemaliger Marstall, Neuwied (Außenbereiche),"Dreiflügelbau, 1899;"
Hahnhof, Neuwied (Außenbereiche),"Fachwerkbau, teilweise massiv in klassizistischen Formen, Krüppelwalmdach, um 1910/20"
